form,company,ticker,cik,filing_date,accession_number,filing_link
8-K,"BlackRock Enhanced Large Cap Core Fund, Inc.",CII,1278895,2025-01-21,0001193125-25-009162,https://www.sec.gov/Archives/edgar/data/1278895/0001193125-25-009162.txt
8-K,BlackRock Health Sciences Trust,BME,1314966,2025-01-21,0001193125-25-009173,https://www.sec.gov/Archives/edgar/data/1314966/0001193125-25-009173.txt
8-K,BlackRock Long-Term Municipal Advantage Trust,BTA,1343793,2025-01-21,0001193125-25-009138,https://www.sec.gov/Archives/edgar/data/1343793/0001193125-25-009138.txt
8-K,BlackRock Multi-Sector Income Trust,BIT,1562818,2025-01-21,0001193125-25-009147,https://www.sec.gov/Archives/edgar/data/1562818/0001193125-25-009147.txt
8-K,BlackRock Municipal 2030 Target Term Trust,BTT,1528437,2025-01-21,0001193125-25-009159,https://www.sec.gov/Archives/edgar/data/1528437/0001193125-25-009159.txt
8-K,BlackRock Resources & Commodities Strategy Trust,BCX,1506289,2025-01-21,0001193125-25-009178,https://www.sec.gov/Archives/edgar/data/1506289/0001193125-25-009178.txt
8-K,BlackRock Science & Technology Term Trust,BSTZ,1768666,2025-01-21,0001193125-25-009181,https://www.sec.gov/Archives/edgar/data/1768666/0001193125-25-009181.txt
8-K,BlackRock Science & Technology Trust,BST,1616678,2025-01-21,0001193125-25-009183,https://www.sec.gov/Archives/edgar/data/1616678/0001193125-25-009183.txt
8-K,BlackRock Taxable Municipal Bond Trust,BBN,1493683,2025-01-21,0001193125-25-009197,https://www.sec.gov/Archives/edgar/data/1493683/0001193125-25-009197.txt
8-K,"BlackRock Utilities, Infrastructure & Power Opportunities Tr",BUI,1528988,2025-01-21,0001193125-25-009186,https://www.sec.gov/Archives/edgar/data/1528988/0001193125-25-009186.txt
8-K,Blackstone Secured Lending Fund,BXSL,1736035,2025-01-21,0001193125-25-008539,https://www.sec.gov/Archives/edgar/data/1736035/0001193125-25-008539.txt
8-K,Blink Charging Co.,BLNK,1429764,2025-01-21,0001493152-25-002949,https://www.sec.gov/Archives/edgar/data/1429764/0001493152-25-002949.txt
8-K,Bloom HoldCo LLC,,1975931,2025-01-21,0001213900-25-005013,https://www.sec.gov/Archives/edgar/data/1975931/0001213900-25-005013.txt
8-K,Blue Owl Real Estate Net Lease Trust,,1944366,2025-01-21,0001944366-25-000022,https://www.sec.gov/Archives/edgar/data/1944366/0001944366-25-000022.txt
8-K,Blue Owl Technology Finance Corp.,,1747777,2025-01-21,0001628280-25-002040,https://www.sec.gov/Archives/edgar/data/1747777/0001628280-25-002040.txt
8-K,"BrightSpring Health Services, Inc.",BTSGU,1865782,2025-01-21,0000950170-25-006965,https://www.sec.gov/Archives/edgar/data/1865782/0000950170-25-006965.txt
8-K,Bubblr Inc.,BBLR,1873722,2025-01-21,0001493152-25-002895,https://www.sec.gov/Archives/edgar/data/1873722/0001493152-25-002895.txt
8-K,CALAVO GROWERS INC,CVGW,1133470,2025-01-21,0001558370-25-000270,https://www.sec.gov/Archives/edgar/data/1133470/0001558370-25-000270.txt
8-K,CAPITAL ONE FINANCIAL CORP,COF-PN,927628,2025-01-21,0000927628-25-000008,https://www.sec.gov/Archives/edgar/data/927628/0000927628-25-000008.txt
8-K,CAPITAL ONE FINANCIAL CORP,COF-PN,927628,2025-01-21,0000927628-25-000009,https://www.sec.gov/Archives/edgar/data/927628/0000927628-25-000009.txt
8-K,"CATALYST PHARMACEUTICALS, INC.",CPRX,1369568,2025-01-21,0001193125-25-009573,https://www.sec.gov/Archives/edgar/data/1369568/0001193125-25-009573.txt
8-K,CATHAY GENERAL BANCORP,CATY,861842,2025-01-21,0001437749-25-001438,https://www.sec.gov/Archives/edgar/data/861842/0001437749-25-001438.txt
8-K,"CBIZ, Inc.",CBZ,944148,2025-01-21,0001628280-25-001946,https://www.sec.gov/Archives/edgar/data/944148/0001628280-25-001946.txt
8-K,"CEDAR REALTY TRUST, INC.",CDR-PC,761648,2025-01-21,0000761648-25-000005,https://www.sec.gov/Archives/edgar/data/761648/0000761648-25-000005.txt
8-K,"CERO THERAPEUTICS HOLDINGS, INC.",CEROW,1870404,2025-01-21,0001213900-25-004756,https://www.sec.gov/Archives/edgar/data/1870404/0001213900-25-004756.txt
8-K,CIENA CORP,CIEN,936395,2025-01-21,0001193125-25-009588,https://www.sec.gov/Archives/edgar/data/936395/0001193125-25-009588.txt
8-K,CIMG Inc.,IMG,1527613,2025-01-21,0001493152-25-003038,https://www.sec.gov/Archives/edgar/data/1527613/0001493152-25-003038.txt
8-K,CNX Resources Corp,CNX,1070412,2025-01-21,0001193125-25-009581,https://www.sec.gov/Archives/edgar/data/1070412/0001193125-25-009581.txt
8-K,COLUMBUS MCKINNON CORP,CMCO,1005229,2025-01-21,0001005229-25-000003,https://www.sec.gov/Archives/edgar/data/1005229/0001005229-25-000003.txt
8-K,"COMMUNITY FINANCIAL SYSTEM, INC.",CBU,723188,2025-01-21,0001104659-25-004767,https://www.sec.gov/Archives/edgar/data/723188/0001104659-25-004767.txt
8-K,CROSS TIMBERS ROYALTY TRUST,CRT,881787,2025-01-21,0000950170-25-007064,https://www.sec.gov/Archives/edgar/data/881787/0000950170-25-007064.txt
8-K,CSAIL 2017-C8 Commercial Mortgage Trust,,1708131,2025-01-21,0001888524-25-000141,https://www.sec.gov/Archives/edgar/data/1708131/0001888524-25-000141.txt
8-K,CSAIL 2017-CX9 Commercial Mortgage Trust,,1716602,2025-01-21,0001888524-25-000142,https://www.sec.gov/Archives/edgar/data/1716602/0001888524-25-000142.txt
8-K,"Cable One, Inc.",CABO,1632127,2025-01-21,0001632127-25-000026,https://www.sec.gov/Archives/edgar/data/1632127/0001632127-25-000026.txt
8-K,"Cadre Holdings, Inc.",CDRE,1860543,2025-01-21,0001104659-25-004898,https://www.sec.gov/Archives/edgar/data/1860543/0001104659-25-004898.txt
8-K,Canoo Inc.,GOEWQ,1750153,2025-01-21,0001628280-25-001918,https://www.sec.gov/Archives/edgar/data/1750153/0001628280-25-001918.txt
8-K,"Cara Therapeutics, Inc.",CARA,1346830,2025-01-21,0001104659-25-004747,https://www.sec.gov/Archives/edgar/data/1346830/0001104659-25-004747.txt
8-K,"CareCloud, Inc.",CCLDP,1582982,2025-01-21,0001493152-25-002915,https://www.sec.gov/Archives/edgar/data/1582982/0001493152-25-002915.txt
8-K,"CareTrust REIT, Inc.",CTRE,1590717,2025-01-21,0001140361-25-001546,https://www.sec.gov/Archives/edgar/data/1590717/0001140361-25-001546.txt
8-K,"Cheniere Energy, Inc.",LNG,3570,2025-01-21,0000003570-25-000004,https://www.sec.gov/Archives/edgar/data/3570/0000003570-25-000004.txt
8-K,"Cohen & Steers Income Opportunities REIT, Inc.",,1939433,2025-01-21,0001193125-25-009201,https://www.sec.gov/Archives/edgar/data/1939433/0001193125-25-009201.txt
8-K,"Complete Solaria, Inc.",CSLRW,1838987,2025-01-21,0001213900-25-004777,https://www.sec.gov/Archives/edgar/data/1838987/0001213900-25-004777.txt
8-K,Comstock Inc.,LODE,1120970,2025-01-21,0001437749-25-001450,https://www.sec.gov/Archives/edgar/data/1120970/0001437749-25-001450.txt
8-K,Concentrix Corp,CNXC,1803599,2025-01-21,0001803599-25-000014,https://www.sec.gov/Archives/edgar/data/1803599/0001803599-25-000014.txt
8-K,"Cottonwood Communities, Inc.",,1692951,2025-01-21,0001692951-25-000060,https://www.sec.gov/Archives/edgar/data/1692951/0001692951-25-000060.txt
8-K,DALRADA FINANCIAL CORP,DFCO,725394,2025-01-21,0001683168-25-000440,https://www.sec.gov/Archives/edgar/data/725394/0001683168-25-000440.txt
8-K,"DHI GROUP, INC.",DHX,1393883,2025-01-21,0001393883-25-000012,https://www.sec.gov/Archives/edgar/data/1393883/0001393883-25-000012.txt
8-K,DIODES INC /DEL/,DIOD,29002,2025-01-21,0000950170-25-007379,https://www.sec.gov/Archives/edgar/data/29002/0000950170-25-007379.txt
8-K,"DOLLAR TREE, INC.",DLTR,935703,2025-01-21,0000935703-25-000004,https://www.sec.gov/Archives/edgar/data/935703/0000935703-25-000004.txt
8-K,"Data443 Risk Mitigation, Inc.",ATDS,1068689,2025-01-21,0001493152-25-002933,https://www.sec.gov/Archives/edgar/data/1068689/0001493152-25-002933.txt
8-K,"Dermata Therapeutics, Inc.",DRMAW,1853816,2025-01-21,0001654954-25-000570,https://www.sec.gov/Archives/edgar/data/1853816/0001654954-25-000570.txt
8-K,Diameter Credit Co,,1916099,2025-01-21,0000950170-25-007025,https://www.sec.gov/Archives/edgar/data/1916099/0000950170-25-007025.txt
8-K,"Disc Medicine, Inc.",IRON,1816736,2025-01-21,0001193125-25-009095,https://www.sec.gov/Archives/edgar/data/1816736/0001193125-25-009095.txt
8-K,"Dogecoin Cash, Inc.",CBDS,1360442,2025-01-21,0001096906-25-000082,https://www.sec.gov/Archives/edgar/data/1360442/0001096906-25-000082.txt
8-K,Dutch Bros Inc.,BROS,1866581,2025-01-21,0001866581-25-000016,https://www.sec.gov/Archives/edgar/data/1866581/0001866581-25-000016.txt
8-K,ENTERPRISE BANCORP INC /MA/,EBTC,1018399,2025-01-21,0001018399-25-000006,https://www.sec.gov/Archives/edgar/data/1018399/0001018399-25-000006.txt
8-K,ENVIRI Corp,NVRI,45876,2025-01-21,0001193125-25-009108,https://www.sec.gov/Archives/edgar/data/45876/0001193125-25-009108.txt
8-K,"Eastside Distilling, Inc.",BLNE,1534708,2025-01-21,0001493152-25-003024,https://www.sec.gov/Archives/edgar/data/1534708/0001493152-25-003024.txt
8-K,Ellington Credit Co,EARN,1560672,2025-01-21,0001560672-25-000013,https://www.sec.gov/Archives/edgar/data/1560672/0001560672-25-000013.txt
8-K,"Empire District Bondco, LLC",,1994341,2025-01-21,0001104659-25-004940,https://www.sec.gov/Archives/edgar/data/1994341/0001104659-25-004940.txt
8-K,Enlightify Inc.,ENFY,857949,2025-01-21,0001213900-25-004765,https://www.sec.gov/Archives/edgar/data/857949/0001213900-25-004765.txt
8-K,"Enveric Biosciences, Inc.",ENVB,890821,2025-01-21,0001493152-25-003091,https://www.sec.gov/Archives/edgar/data/890821/0001493152-25-003091.txt
8-K,"Envoy Medical, Inc.",COCHW,1840877,2025-01-21,0001213900-25-004714,https://www.sec.gov/Archives/edgar/data/1840877/0001213900-25-004714.txt
8-K,"Evolus, Inc.",EOLS,1570562,2025-01-21,0001570562-25-000006,https://www.sec.gov/Archives/edgar/data/1570562/0001570562-25-000006.txt
8-K,"Excelerate Energy, Inc.",EE,1888447,2025-01-21,0000950170-25-007339,https://www.sec.gov/Archives/edgar/data/1888447/0000950170-25-007339.txt
8-K,EzFill Holdings Inc,EZFL,1817004,2025-01-21,0001493152-25-002929,https://www.sec.gov/Archives/edgar/data/1817004/0001493152-25-002929.txt
8-K,EzFill Holdings Inc,EZFL,1817004,2025-01-21,0001493152-25-002941,https://www.sec.gov/Archives/edgar/data/1817004/0001493152-25-002941.txt
8-K,FB Financial Corp,FBK,1649749,2025-01-21,0001649749-25-000014,https://www.sec.gov/Archives/edgar/data/1649749/0001649749-25-000014.txt
8-K,FIFTH THIRD BANCORP,FITBP,35527,2025-01-21,0000035527-25-000002,https://www.sec.gov/Archives/edgar/data/35527/0000035527-25-000002.txt
8-K,"FORMATION MINERALS, INC.",FOMI,1885336,2025-01-21,0001213900-25-005007,https://www.sec.gov/Archives/edgar/data/1885336/0001213900-25-005007.txt
8-K,FORWARD AIR CORP,FWRD,912728,2025-01-21,0001628280-25-002004,https://www.sec.gov/Archives/edgar/data/912728/0001628280-25-002004.txt
8-K,FRANKLIN FINANCIAL SERVICES CORP /PA/,FRAF,723646,2025-01-21,0000723646-25-000008,https://www.sec.gov/Archives/edgar/data/723646/0000723646-25-000008.txt
8-K,"FS Bancorp, Inc.",FSBW,1530249,2025-01-21,0001437749-25-001502,https://www.sec.gov/Archives/edgar/data/1530249/0001437749-25-001502.txt
8-K,FTAI Aviation Ltd.,FTAIO,1590364,2025-01-21,0001140361-25-001452,https://www.sec.gov/Archives/edgar/data/1590364/0001140361-25-001452.txt
8-K,"FTE Networks, Inc.",,1122063,2025-01-21,0001493152-25-003101,https://www.sec.gov/Archives/edgar/data/1122063/0001493152-25-003101.txt
8-K,FULTON FINANCIAL CORP,FULTP,700564,2025-01-21,0000700564-25-000002,https://www.sec.gov/Archives/edgar/data/700564/0000700564-25-000002.txt
8-K,"Fat Brands, Inc",FATBW,1705012,2025-01-21,0001628280-25-002063,https://www.sec.gov/Archives/edgar/data/1705012/0001628280-25-002063.txt
8-K,Federal Home Loan Bank of Atlanta,,1331465,2025-01-21,0001331465-25-000010,https://www.sec.gov/Archives/edgar/data/1331465/0001331465-25-000010.txt
8-K,Federal Home Loan Bank of Boston,,1331463,2025-01-21,0001331463-25-000012,https://www.sec.gov/Archives/edgar/data/1331463/0001331463-25-000012.txt
8-K,Federal Home Loan Bank of Cincinnati,,1326771,2025-01-21,0001326771-25-000010,https://www.sec.gov/Archives/edgar/data/1326771/0001326771-25-000010.txt
8-K,Federal Home Loan Bank of Dallas,,1331757,2025-01-21,0001331757-25-000010,https://www.sec.gov/Archives/edgar/data/1331757/0001331757-25-000010.txt
8-K,Federal Home Loan Bank of Indianapolis,,1331754,2025-01-21,0001331754-25-000016,https://www.sec.gov/Archives/edgar/data/1331754/0001331754-25-000016.txt
8-K,Federal Home Loan Bank of Pittsburgh,,1330399,2025-01-21,0000950170-25-007034,https://www.sec.gov/Archives/edgar/data/1330399/0000950170-25-007034.txt
8-K,Federal Home Loan Bank of San Francisco,,1316944,2025-01-21,0001316944-25-000013,https://www.sec.gov/Archives/edgar/data/1316944/0001316944-25-000013.txt
8-K,"First Guaranty Bancshares, Inc.",FGBIP,1408534,2025-01-21,0001408534-25-000002,https://www.sec.gov/Archives/edgar/data/1408534/0001408534-25-000002.txt
8-K,Flowco Holdings Inc.,FLOC,2035149,2025-01-21,0001193125-25-009578,https://www.sec.gov/Archives/edgar/data/2035149/0001193125-25-009578.txt
8-K,Forestar Group Inc.,FOR,1406587,2025-01-21,0001406587-25-000002,https://www.sec.gov/Archives/edgar/data/1406587/0001406587-25-000002.txt
8-K,"Forge Global Holdings, Inc.",FRGE,1827821,2025-01-21,0001628280-25-002023,https://www.sec.gov/Archives/edgar/data/1827821/0001628280-25-002023.txt
8-K,FutureTech II Acquisition Corp.,FTIIW,1889450,2025-01-21,0001493152-25-003009,https://www.sec.gov/Archives/edgar/data/1889450/0001493152-25-003009.txt
8-K,GAN Ltd,GAN,1799332,2025-01-21,0001493152-25-003044,https://www.sec.gov/Archives/edgar/data/1799332/0001493152-25-003044.txt
8-K,"GIFTIFY, INC.",GIFT,1760233,2025-01-21,0001493152-25-003086,https://www.sec.gov/Archives/edgar/data/1760233/0001493152-25-003086.txt
8-K,GM Financial Consumer Automobile Receivables Trust 2025-1,,2047316,2025-01-21,0001193125-25-009416,https://www.sec.gov/Archives/edgar/data/2047316/0001193125-25-009416.txt
8-K,"GREAT SOUTHERN BANCORP, INC.",GSBC,854560,2025-01-21,0001171843-25-000348,https://www.sec.gov/Archives/edgar/data/854560/0001171843-25-000348.txt
8-K,GUARANTY BANCSHARES INC /TX/,GNTY,1058867,2025-01-21,0000950170-25-006985,https://www.sec.gov/Archives/edgar/data/1058867/0000950170-25-006985.txt
8-K,"Globalstar, Inc.",GSAT,1366868,2025-01-21,0001366868-25-000012,https://www.sec.gov/Archives/edgar/data/1366868/0001366868-25-000012.txt
8-K,"Glucotrack, Inc.",GCTK,1506983,2025-01-21,0001493152-25-002950,https://www.sec.gov/Archives/edgar/data/1506983/0001493152-25-002950.txt
8-K,Golden State Water CO,,92116,2025-01-21,0001628280-25-001952,https://www.sec.gov/Archives/edgar/data/92116/0001628280-25-001952.txt
8-K,Grayscale Horizen Trust (ZEN),HZEN,1748945,2025-01-21,0000950170-25-007213,https://www.sec.gov/Archives/edgar/data/1748945/0000950170-25-007213.txt
8-K,Grindr Inc.,GRND-WT,1820144,2025-01-21,0001820144-25-000002,https://www.sec.gov/Archives/edgar/data/1820144/0001820144-25-000002.txt
8-K,HANCOCK WHITNEY CORP,HWCPZ,750577,2025-01-21,0000950170-25-007011,https://www.sec.gov/Archives/edgar/data/750577/0000950170-25-007011.txt
8-K,HANCOCK WHITNEY CORP,HWCPZ,750577,2025-01-21,0000950170-25-007210,https://www.sec.gov/Archives/edgar/data/750577/0000950170-25-007210.txt
8-K,"HARROW, INC.",HROWM,1360214,2025-01-21,0001493152-25-002913,https://www.sec.gov/Archives/edgar/data/1360214/0001493152-25-002913.txt
8-K,HOME BANCSHARES INC,HOMB,1331520,2025-01-21,0001331520-25-000009,https://www.sec.gov/Archives/edgar/data/1331520/0001331520-25-000009.txt
8-K,HORTON D R INC /DE/,DHI,882184,2025-01-21,0000882184-25-000009,https://www.sec.gov/Archives/edgar/data/882184/0000882184-25-000009.txt
8-K,HUGOTON ROYALTY TRUST,HGTXU,862022,2025-01-21,0000950170-25-007061,https://www.sec.gov/Archives/edgar/data/862022/0000950170-25-007061.txt
8-K,"Healthcare Triangle, Inc.",HCTI,1839285,2025-01-21,0001213900-25-005057,https://www.sec.gov/Archives/edgar/data/1839285/0001213900-25-005057.txt
8-K,HeartSciences Inc.,HSCSW,1468492,2025-01-21,0000950170-25-007314,https://www.sec.gov/Archives/edgar/data/1468492/0000950170-25-007314.txt
8-K,Hennessy Capital Investment Corp. VII,HVIIR,1846416,2025-01-21,0001493152-25-003039,https://www.sec.gov/Archives/edgar/data/1846416/0001493152-25-003039.txt
8-K,"High Roller Technologies, Inc.",ROLR,1947210,2025-01-21,0001753926-25-000110,https://www.sec.gov/Archives/edgar/data/1947210/0001753926-25-000110.txt
8-K,IAC Inc.,IAC,1800227,2025-01-21,0001104659-25-004944,https://www.sec.gov/Archives/edgar/data/1800227/0001104659-25-004944.txt
8-K,INNOVATE Corp.,VATE,1006837,2025-01-21,0001006837-25-000002,https://www.sec.gov/Archives/edgar/data/1006837/0001006837-25-000002.txt
8-K,"INTERPACE BIOSCIENCES, INC.",IDXG,1054102,2025-01-21,0001493152-25-003019,https://www.sec.gov/Archives/edgar/data/1054102/0001493152-25-003019.txt
8-K,InMed Pharmaceuticals Inc.,INM,1728328,2025-01-21,0001213900-25-004873,https://www.sec.gov/Archives/edgar/data/1728328/0001213900-25-004873.txt
8-K,"Inhibrx Biosciences, Inc.",INBX,2007919,2025-01-21,0002007919-25-000007,https://www.sec.gov/Archives/edgar/data/2007919/0002007919-25-000007.txt
8-K,"Interactive Brokers Group, Inc.",IBKR,1381197,2025-01-21,0001381197-25-000027,https://www.sec.gov/Archives/edgar/data/1381197/0001381197-25-000027.txt
8-K,"Interactive Strength, Inc.",TRNR,1785056,2025-01-21,0000950170-25-007333,https://www.sec.gov/Archives/edgar/data/1785056/0000950170-25-007333.txt
8-K,"Inuvo, Inc.",INUV,829323,2025-01-21,0001654954-25-000568,https://www.sec.gov/Archives/edgar/data/829323/0001654954-25-000568.txt
8-K,"JELD-WEN Holding, Inc.",JELD,1674335,2025-01-21,0001674335-25-000006,https://www.sec.gov/Archives/edgar/data/1674335/0001674335-25-000006.txt
8-K,JPMCC Commercial Mortgage Securities Trust 2019-COR5,,1774801,2025-01-21,0001888524-25-000139,https://www.sec.gov/Archives/edgar/data/1774801/0001888524-25-000139.txt
8-K,JVSPAC Acquisition Corp.,JVSAR,1866001,2025-01-21,0001213900-25-004805,https://www.sec.gov/Archives/edgar/data/1866001/0001213900-25-004805.txt
8-K,KEYCORP /NEW/,KEY-PL,91576,2025-01-21,0000091576-25-000014,https://www.sec.gov/Archives/edgar/data/91576/0000091576-25-000014.txt
8-K,KIMCO REALTY CORP,KIM-PN,879101,2025-01-21,0001140361-25-001460,https://www.sec.gov/Archives/edgar/data/879101/0001140361-25-001460.txt
8-K,KKR Infrastructure Conglomerate LLC,,1948056,2025-01-21,0001948056-25-000003,https://www.sec.gov/Archives/edgar/data/1948056/0001948056-25-000003.txt
8-K,KKR Private Equity Conglomerate LLC,,1957845,2025-01-21,0001957845-25-000004,https://www.sec.gov/Archives/edgar/data/1957845/0001957845-25-000004.txt
8-K,"KNOW LABS, INC.",KNWN,1074828,2025-01-21,0001654954-25-000578,https://www.sec.gov/Archives/edgar/data/1074828/0001654954-25-000578.txt
8-K,"KULR Technology Group, Inc.",KULR,1662684,2025-01-21,0001104659-25-004744,https://www.sec.gov/Archives/edgar/data/1662684/0001104659-25-004744.txt
8-K,Kairous Acquisition Corp. Ltd,KACWF,1865468,2025-01-21,0001493152-25-003094,https://www.sec.gov/Archives/edgar/data/1865468/0001493152-25-003094.txt
8-K,"Kartoon Studios, Inc.",TOON,1355848,2025-01-21,0001683168-25-000442,https://www.sec.gov/Archives/edgar/data/1355848/0001683168-25-000442.txt
8-K,"Keros Therapeutics, Inc.",KROS,1664710,2025-01-21,0001664710-25-000008,https://www.sec.gov/Archives/edgar/data/1664710/0001664710-25-000008.txt
8-K,"Kimbell Royalty Partners, LP",KRP,1657788,2025-01-21,0001104659-25-004886,https://www.sec.gov/Archives/edgar/data/1657788/0001104659-25-004886.txt
8-K,"Kimco Realty OP, LLC",,1959472,2025-01-21,0001140361-25-001460,https://www.sec.gov/Archives/edgar/data/1959472/0001140361-25-001460.txt
8-K,"Kraig Biocraft Laboratories, Inc",KBLB,1413119,2025-01-21,0001493152-25-003093,https://www.sec.gov/Archives/edgar/data/1413119/0001493152-25-003093.txt
8-K,"Kyverna Therapeutics, Inc.",KYTX,1994702,2025-01-21,0000950170-25-007220,https://www.sec.gov/Archives/edgar/data/1994702/0000950170-25-007220.txt
8-K,LENNAR CORP /NEW/,LEN-B,920760,2025-01-21,0001193125-25-009205,https://www.sec.gov/Archives/edgar/data/920760/0001193125-25-009205.txt
8-K,LIVEPERSON INC,LPSN,1102993,2025-01-21,0001102993-25-000007,https://www.sec.gov/Archives/edgar/data/1102993/0001102993-25-000007.txt
8-K,"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",LGTY,713425,2025-01-21,0001628280-25-002043,https://www.sec.gov/Archives/edgar/data/713425/0001628280-25-002043.txt
8-K,"MANGOCEUTICALS, INC.",MGRX,1938046,2025-01-21,0001493152-25-003054,https://www.sec.gov/Archives/edgar/data/1938046/0001493152-25-003054.txt
8-K,MARRIOTT INTERNATIONAL INC /MD/,MAR,1048286,2025-01-21,0001193125-25-009110,https://www.sec.gov/Archives/edgar/data/1048286/0001193125-25-009110.txt
