Symbol,Currency,Name,IB Contract ID,ISIN,Rebate Rate,Fee Rate,Available Shares
MXC,USD,MEXCO ENERGY CORP,23629940.0,XXXXXXX01012,-3.7127,8.0427,60000.0
MXCHY,USD,MEXICHEM SAB DE CV-UNSP ADR,387124291.0,XXXXXXXE1082,3.8353,0.4947,7000.0
MXCT,USD,MAXCYTE INC,505799182.0,XXXXXXXK1060,3.0234,1.3066,6500000.0
MXE,USD,MEXICO EQUITY AND INCOME FD,10001.0,XXXXXXX41057,-42.624,46.954,150000.0
MXF,USD,MEXICO FUND INC,10004.0,XXXXXXX51023,2.3288,2.0012,100000.0
MXGFF,USD,MAXIM POWER CORP.,75220193.0,CA57773Y2096,-12.368,16.698,100000.0
MXI,USD,ISHARES GLOBAL MATERIALS ETF,40784262.0,XXXXXXX86950,-2.4325,6.7625,8000.0
MXL,USD,MAXLINEAR INC,73342855.0,XXXXXXXJ1007,3.9399,0.3901,4900000.0
MXLGF,USD,MX GOLD CORP,422617878.0,CA62848A2020,4.08,0.25,25000.0
MXOM,USD,PAN AMERICAN GOLDFIELDS LTD,77479479.0,XXXXXXX41086,4.08,0.25,1100000.0
MXROF,USD,MAX RESOURCE CORP,387883991.0,CA57772U3073,-5.0971,9.4271,100000.0
MXXH,USD,MATRIXX RESOURCE HOLDINGS,47200831.0,XXXXXXXE2000,4.08,0.25,350000.0
MYCB,USD,MY CITY BUILDERS INC,567376183.0,XXXXXXXD2027,-8.9292,13.2592,40000.0
MYCH,USD,SPDR SSGA MY2028 CORP BOND,731109508.0,XXXXXXXP7969,-0.7655,5.0955,800.0
MYCI,USD,SPDR SSGA MY2029 CORP BOND,731109518.0,XXXXXXXP7886,1.129,3.201,800.0
MYCOF,USD,MYDECINE INNOVATIONS GROUP I,557337337.0,CA62849F2008,-17.6977,22.0277,10000.0
MYD,USD,BLACKROCK MUNIYIELD FUND,41122085.0,XXXXXXXW1045,-1.4882,5.8182,200000.0
MYDP,USD,DOUGHERTYS PHARMACY INC,278809488.0,XXXXXXX11004,4.08,0.25,1300000.0
MYE,USD,MYERS INDUSTRIES INC,755768.0,XXXXXXX41098,3.6664,0.6636,1400000.0
MYEC,USD,MYECHECK INC,93956809.0,XXXXXXXL2097,4.08,0.25,2900000.0
MYFT,USD,MYFREIGHTWORLD TECHNOLOGIES,75216761.0,XXXXXXX31032,4.08,0.25,2100000.0
MYFW,USD,FIRST WESTERN FINANCIAL INC,326196504.0,XXXXXXXL1052,3.8835,0.4465,200000.0
MYGG,USD,MYGO GAMES HOLDING CO,162175343.0,XXXXXXX81029,4.08,0.25,250000.0
MYGN,USD,MYRIAD GENETICS INC,4646771.0,XXXXXXXJ1043,3.7114,0.6186,2300000.0
MYHA,USD,MY HEALTHY ACCESS INC,49539104.0,XXXXXXXT1060,4.08,0.25,70000.0
MYI,USD,BLACKROCK MUNIYIELD QLTY III,41122115.0,XXXXXXXE1038,-0.3038,4.6338,100000.0
MYIDF,USD,REKLAIM LTD,524517522.0,CA7594021007,-8.5369,12.8669,100000.0
MYLD,USD,CAMBRIA MICRO&amp;SMCAP YIELD,675800218.0,XXXXXXX17970,-3.8777,8.2077,6000.0
MYLKF,USD,PLANTING HOPE CO-THE,576969463.0,CA72749F2008,-4.6424,8.9724,1200000.0
MYMG,USD,SPDR SSGA MY2027 MUNI BOND,731109505.0,XXXXXXXP7134,-113.4833,117.8133,900.0
MYMX,USD,MYMETICS CORP,675146713.0,XXXXXXXA3005,4.08,0.25,1000.0
MYN,USD,BLACKROCK MUNIYIELD NY QLTY,41122176.0,XXXXXXXE1029,-1.3511,5.6811,450000.0
MYNA,USD,MYNARIC AG NA O.N.,525770126.0,XXXXXXXX1019,-221.871,226.201,150000.0
MYND,USD,MYND.AI INC,670526581.0,XXXXXXX81079,-1.0403,5.3703,300000.0
MYNZ,USD,MAINZ BIOMED NV,745953288.0,NL0015000LC2,-89.9163,94.2463,100000.0
MYO,USD,MYOMO INC,398854358.0,XXXXXXXJ2015,3.7038,0.6262,3800000.0
MYPS,USD,PLAYSTUDIOS INC,497299673.0,XXXXXXXG1085,3.9219,0.4081,800000.0
MYRA,USD,MYRIAD ENTERTAINMENT &amp; RESOR,30987816.0,XXXXXXXW1045,4.08,0.25,200000.0
MYRG,USD,MYR GROUP INC-DELAWARE,53273299.0,XXXXXXXW1045,3.9424,0.3876,600000.0
MYRL,USD,MILITARY RESALE GROUP INC,30214277.0,XXXXXXX81066,4.08,0.25,85000.0
MYRUF,USD,MYRIAD URANIUM CORP,625287752.0,CA62857Y1097,-5.187,9.517,400000.0
MYRX,USD,MYREXIS INC,60856798.0,XXXXXXXH1077,-6.6559,10.9859,1700000.0
MYSL,USD,MY SCREEN MOBILE INC,46555787.0,XXXXXXX91007,4.08,0.25,60000.0
MYSZ,USD,MY SIZE INC,698435457.0,US62844N4060,-342.5435,346.8735,100000.0
MYTAY,USD,MAGYAR TELEKOM TELE-SPON ADR,6608138.0,XXXXXXX61098,-4.7383,9.0683,6000.0
MYTE,USD,MYT NETHERLANDS PARENT BV,466739480.0,XXXXXXXW1036,0.5475,3.7825,700000.0
MYTHY,USD,METLEN ENERGY AND METALS-ADR,55304986.0,XXXXXXXP1075,4.08,0.25,400.0
MYY,USD,PROSHARES SHORT MIDCAP 400,317467441.0,XXXXXXXB2503,2.8933,1.4367,8000.0
MZBY,USD,MEZABAY INTERNATIONAL INC,68474241.0,XXXXXXX81077,4.08,0.25,2500000.0
MZDAY,USD,MAZDA MOTOR CORP-UNSPON ADR,54740939.0,XXXXXXX71038,-7.5312,11.8612,250000.0
MZZ,USD,PROSHARES ULTSHRT MIDCAP400,490791459.0,XXXXXXXG5808,-2.7793,7.1093,800.0
,USD,NANO LABS LTD-CL A,739052937.0,KYG6391Y1281,-52.9778,57.3078,9000.0
NAAS,USD,NAAS TECHNOLOGY INC-ADR,709025649.0,XXXXXXXX2018,-22.0174,26.3474,200000.0
NABL,USD,N-ABLE INC,500243944.0,XXXXXXXD1000,3.9219,0.4081,1500000.0
NABZY,USD,NATIONAL AUSTRALIA BK-SP ADR,10074.0,XXXXXXX54083,-16.7327,21.0627,85000.0
NAC,USD,NUVEEN CA QLTY MUNI INC,10079.0,XXXXXXXY1055,-0.1131,4.4431,500000.0
NACB,USD,NATIONAL CAP BANCORP INC,484201270.0,XXXXXXXP1075,4.08,0.25,100.0
NACG,USD,NAC GLOBAL TECHNOLOGIES INC,160875390.0,XXXXXXXR1023,4.08,0.25,90000.0
NACP,USD,IMPACT SHARES NAACP MINORITY,326089417.0,XXXXXXXA2096,-2.859,7.189,10000.0
NAD,USD,NUVEEN QUALITY MUNICIPAL INC,6608344.0,XXXXXXXV1017,-2.767,7.097,1100000.0
NAFS,USD,NORTH AMERICA FRAC SAND INC,203234702.0,XXXXXXXR1023,4.08,0.25,7000.0
NAGP,USD,NATIVE AMERICAN ENERGY GROUP,70120962.0,XXXXXXX11050,4.08,0.25,500000.0
NAHD,USD,NEW ASIA HOLDINGS INC,183815639.0,XXXXXXXA1097,4.08,0.25,150000.0
NAII,USD,NATURAL ALTERNATIVES INTL,4815311.0,XXXXXXX23021,-4.1555,8.4855,80000.0
NAIL,USD,DRX DLY HOMEBUILDERS BULL 3X,203435133.0,XXXXXXXK5965,1.6893,2.6407,600000.0
NAK,USD,NORTHERN DYNASTY MINERALS,30214352.0,CA66510M2040,2.6539,1.6761,
NAMG,USD,NORTH AMERICAN OIL &amp; GAS COR,117805604.0,XXXXXXXV2025,4.08,0.25,350000.0
NAMI,USD,JINXIN TECHNOLOGY HOLDIN-ADR,736726746.0,XXXXXXXD1028,-64.8749,69.2049,75000.0
NAMS,USD,NEWAMSTERDAM PHARMA CO NV,599376426.0,NL00150012L7,3.5516,0.7784,600000.0
NAN,USD,NUVEEN NY QLTY MUNI INC,6608349.0,XXXXXXXX1072,-2.3514,6.6814,100000.0
NANC,USD,UNUSUAL SUBVERSIVE DT ETF,751081186.0,XXXXXXX41994,-0.2571,4.5871,150000.0
NANI,USD,NEOLOGIC ANIMATION INC,107195997.0,XXXXXXXV1008,4.08,0.25,3900000.0
NANM,USD,NMI HEALTH INC,128884582.0,XXXXXXXQ1094,4.08,0.25,10000.0
NANR,USD,SPDR S&amp;P NORTH AMERICAN NATU,215361312.0,XXXXXXXX1524,-2.3892,6.7192,35000.0
NANX,USD,NANOPHASE TECHNOLOGIES CORP,4815323.0,XXXXXXX91018,-5.6949,10.0249,650000.0
NAOV,USD,NANOVIBRONIX INC,613031025.0,XXXXXXXJ6038,-140.3755,144.7055,100000.0
NAPR,USD,INNOVATOR GROWTH 100 POWER B,415483741.0,XXXXXXXC3346,-7.7168,12.0468,30000.0
NARI,USD,INARI MEDICAL INC,423540336.0,XXXXXXXY1091,4.0212,0.3088,1700000.0
NASB,USD,NASB FINANCIAL INC,6746694.0,XXXXXXX81099,-35.2346,39.5646,80000.0
NASO,USD,NAPLES SOAP CO INC,733468682.0,XXXXXXX42061,4.08,0.25,1000.0
NAT,USD,NORDIC AMERICAN TANKERS LTD,6604153.0,BMG657731060,3.9108,0.4192,2400000.0
NATH,USD,NATHAN'S FAMOUS INC,272249.0,XXXXXXX71002,4.0492,0.2808,35000.0
NATL,USD,NCR ATLEOS CORP,657745727.0,XXXXXXXN1063,3.9219,0.4081,1400000.0
NATO,USD,THEMES TRANSATLANTIC DEFENSE,734776732.0,XXXXXXX77677,-13.7467,18.0767,1000.0
NATR,USD,NATURES SUNSHINE PRODS INC,272252.0,XXXXXXX71012,3.9219,0.4081,300000.0
NATUF,USD,NORTH AMER TUNGSTEN CORP LTD,67585630.0,CA6569141089,4.08,0.25,2900000.0
NAUFF,USD,NEVGOLD CORP,513610916.0,CA6415361071,-8.7506,13.0806,4500000.0
NAUG,USD,INNOV G-100 POWR BF ETF -AUG,719715563.0,XXXXXXXY1293,4.08,0.25,600.0
NAUH,USD,NATIONAL AMERICAN UNIVERSITY,71610288.0,XXXXXXXQ1058,4.08,0.25,20000.0
NAUT,USD,NAUTILUS BIOTECHNOLOGY INC,496078388.0,XXXXXXXJ1088,3.9587,0.3713,2200000.0
NAVB,USD,NAVIDEA BIOPHARMACEUTICALS I,362046064.0,XXXXXXXX2027,-2.1566,6.4866,250000.0
NAVI,USD,NAVIENT CORP,148782986.0,XXXXXXXC1080,3.9219,0.4081,1900000.0
NAYA,USD,NAYA BIOSCIENCES INC,645229532.0,XXXXXXXF4019,-46.2994,50.6294,100000.0
NAYN,USD,NAYNA NETWORKS INC,30215804.0,XXXXXXX91065,4.08,0.25,3500000.0
NAZ,USD,NUVEEN AZ QLTY MUNI INC,10092.0,XXXXXXXW1045,-49.2384,53.5684,5000.0
NB,USD,NIOCORP DEVELOPMENTS LTD,620917098.0,CA6544846091,-4.8565,9.1865,750000.0
NBB,USD,NUVEEN TAXABLE MUNICIPAL INC,74794436.0,XXXXXXXC1036,-2.8611,7.1911,20000.0
NBBI,USD,NEURALBASE AI LTD,744875615.0,XXXXXXX72068,4.08,0.25,200.0
NBBK,USD,NB BANCORP INC,674641498.0,XXXXXXXM1071,3.9226,0.4074,700000.0
NBCO,USD,"NEON BLOOM, INC",357194936.0,XXXXXXX31088,4.08,0.25,40000.0
NBCR,USD,NEUBERGER BERMAN CORE EQ ETF,719474020.0,XXXXXXXA8615,-13.4851,17.8151,1000.0
NBDR,USD,NO BORDERS INC,30987806.0,XXXXXXXW1053,4.08,0.25,150000.0
NBET,USD,NUBG BRM EGY TTN&amp;INF ETF-UIN,555015890.0,XXXXXXXA1016,-2.03,6.36,100.0
NBFC,USD,NEUBERGER BERMAN FLX C I ETF,711483247.0,XXXXXXXA8797,-112.2005,116.5305,3000.0
NBGRY,USD,NATIONAL BANK OF GREECE SA,505998385.0,XXXXXXX38790,-26.336,30.666,400.0
NBH,USD,NEUBERGER BERMAN MUNICIPAL,16201977.0,XXXXXXXP1012,-15.9027,20.2327,100000.0
NBHC,USD,NATIONAL BANK HOLD-CL A,113865480.0,XXXXXXX71046,4.08,0.25,2500000.0
NBIO,USD,NASCENT BIOTECH INC,183559418.0,XXXXXXXQ1013,-1.7846,6.1146,100000.0
NBIX,USD,NEUROCRINE BIOSCIENCES INC,4815347.0,XXXXXXXC1099,4.08,0.25,3100000.0
NBLC,USD,NOBLE CONSOLIDATED INDUSTRIE,71730584.0,XXXXXXX51037,4.08,0.25,5000.0
NBMFF,USD,NEO BATTERY MATERIALS LTD,513242664.0,CA62908A1003,-14.58,18.91,20000.0
NBN,USD,NORTHEAST BANK,366266198.0,XXXXXXXS1006,3.6052,0.7248,550000.0
NBND,USD,NETBRANDS CORP,420869860.0,XXXXXXX91025,-4.3014,8.6314,50000.0
NBOS,USD,NEUBERGER BERMAN OPT STR ETF,680733372.0,XXXXXXXA7054,4.08,0.25,50000.0
NBR,USD,NABORS INDUSTRIES LTD,417915989.0,BMG6359F1370,3.9219,0.4081,200000.0
NBRI,USD,NORTH BAY RESOURCES INC,183907594.0,XXXXXXX83004,4.08,0.25,
NBRVF,USD,NABRIVA THERAPEUTICS PLC,586228627.0,IE000OZRGNV6,-39.9064,44.2364,100000.0
NBRY,USD,NEWBERRY SPECIALTY BAKERS IN,220647576.0,XXXXXXX61089,4.08,0.25,50000.0
NBST,USD,NEWBURY STREET ACQUISITION C,482017110.0,XXXXXXXL1044,4.08,0.25,20000.0
NBSTU,USD,NEWBURY STREET ACQUISITION C,478475040.0,XXXXXXXL2034,2.866,1.464,600.0
NBTB,USD,N B T BANCORP INC,3655745.0,XXXXXXX81024,4.0278,0.3022,750000.0
NBTX,USD,NANOBIOTIX SA - ADR,459951634.0,XXXXXXXJ1079,-104.425,108.755,20000.0
NBVAF,USD,NUBEVA TECHNOLOGIES LTD,579275638.0,CA67021Y1097,-12.4283,16.7583,10000.0
NBVG,USD,NUTRIPURE BEVERAGES INC,57021526.0,XXXXXXXA2069,4.08,0.25,
NBXG,USD,NBRGR BRMN NEX GEN CONNECT,493464130.0,XXXXXXXQ1085,0.4794,3.8506,1100000.0
NBY,USD,NOVABAY PHARMACEUTICALS INC,705154143.0,XXXXXXXP4090,-26.4213,30.7513,500000.0
NC,USD,NACCO INDUSTRIES-CL A,10120.0,XXXXXXX91031,1.716,2.614,65000.0
NCA,USD,NUVEEN CALIFORNIA MUNI VAL,10125.0,XXXXXXXC1071,2.2115,2.1185,60000.0
NCAP,USD,NORTHSIGHT CAPITAL INC,78574328.0,XXXXXXXQ2030,4.08,0.25,2400000.0
NCAUF,USD,NEWCORE GOLD LTD,453310039.0,CA65118M1032,-12.2417,16.5717,200000.0
NCBDY,USD,BANDAI NAMCO HOLDINGS IN-ADR,402500200.0,XXXXXXX11076,-31.2926,35.6226,20000.0
NCDL,USD,NUVEEN CHURCHILL DIRECT LEND,679723634.0,XXXXXXXS1087,3.0182,1.3118,500000.0
NCDP,USD,NICODROPS INC,43645888.0,XXXXXXX41058,4.08,0.25,9400000.0
NCEN,USD,NACEL ENERGY CORP,46921279.0,XXXXXXXN1028,4.08,0.25,1600000.0
NCEW,USD,NEW CENTURY LOGISTICS BVI LT,743760383.0,VGG646271053,-22.0743,26.4043,25000.0
NCI,USD,NEO-CONCEPT INTL GROUP HLDNG,699029983.0,KYG6421C1042,-40.3013,44.6313,100000.0
NCIS,USD,NETCURRENTS INFORMATION INC,7202058.0,XXXXXXXM1036,4.08,0.25,50000.0
NCL,USD,NORTHANN CORP,656181653.0,XXXXXXXM2008,-70.8589,75.1889,250000.0
NCLH,USD,NORWEGIAN CRUISE LINE HOLDIN,120643512.0,BMG667211046,4.08,0.25,9300000.0
NCLO,USD,NUVEEN AA-BBB CLO ETF,747348980.0,XXXXXXXP7309,2.241,2.089,300000.0
NCLTY,USD,NITORI HLDGS CO LTD-UNSP ADR,403503449.0,XXXXXXXL1089,-12.4297,16.7597,20000.0
NCMI,USD,NATIONAL CINEMEDIA INC,646534810.0,XXXXXXX92066,3.9326,0.3974,650000.0
NCNA,USD,NUCANA PLC-ADR,696794128.0,XXXXXXXC2052,-508.74,513.07,250000.0
NCNCF,USD,NOCO-NOCO INC,650736503.0,KYG7243P1090,-6.9157,11.2457,700000.0
NCNO,USD,NCINO INC,537162956.0,XXXXXXXX1019,3.9241,0.4059,2400000.0
NCPCF,USD,NICKEL CREEK PLATINUM CORP,723438405.0,CA65389F4078,-4.6066,8.9366,25000.0
NCPI,USD,NORTIA CAPITAL PARTNERS INC,57755144.0,XXXXXXX72078,4.08,0.25,95000.0
NCPL,USD,NETCAPITAL INC,719710259.0,XXXXXXXL2025,-12.0573,16.3873,100000.0
NCRA,USD,NOCERA INC,576107732.0,XXXXXXX65008,-30.3724,34.7024,50000.0
NCSM,USD,NCS MULTISTAGE HOLDINGS INC,458208427.0,XXXXXXX72014,-0.3595,4.6895,65000.0
NCTW,USD,NASCENT WINE COMPANY INC.,38726065.0,XXXXXXX42090,4.08,0.25,100000.0
NCTY,USD,THE9 LTD-ADR,656169170.0,XXXXXXXK4013,3.5398,0.7902,200000.0
NCV,USD,VIRTUS CONVERTIBLE &amp; INCOME,467755672.0,XXXXXXXX1028,-20.9523,25.2823,450000.0
NCV PRA,USD,VIRTUS ALLIANZGI CONVERTIBLE &amp; INCOME FUND II,469012227.0,XXXXXXXX7066,-1.848,6.178,100000.0
NCVT,USD,NETCO INVESTMENTS INC,39924823.0,XXXXXXXU3041,4.08,0.25,1700000.0
NCXS,USD,NBC BANCORP INC,390156228.0,XXXXXXXY1055,4.08,0.25,1000.0
NCZ,USD,VIRTUS CONVERTIBLE &amp; INCOME,467755677.0,XXXXXXXU1088,-0.8636,5.1936,250000.0
NCZ PRA,USD,VIRTUS ALLIANZGI CONVERTIBLE &amp; INCOME FUND II,469012215.0,XXXXXXXU7028,-26.2048,30.5348,200000.0
NDAQ,USD,NASDAQ INC,29380756.0,XXXXXXX31081,3.9219,0.4081,8400000.0
NDATF,USD,NDATALYZE CORP,536365815.0,CA63948H1055,4.08,0.25,60000.0
NDBKY,USD,NEDBANK GROUP LTD-SPONS ADR,75218170.0,XXXXXXXK1043,-9.9922,14.3222,6000.0
NDEC,USD,IN GRO-100 PWR BUF ETF - DEC,745721470.0,XXXXXXXN8415,-42.0367,46.3667,40000.0
NDEKY,USD,NITTO DENKO CORP-UNSPONS ADR,75980124.0,XXXXXXX22069,-11.4747,15.8047,80000.0
NDEV,USD,NOVUS ACQUISITION &amp; DEVELOPM,120195145.0,XXXXXXXR2058,4.0611,0.2689,200000.0
NDGPY,USD,NINE DRAGONS PAPER-UNSP ADR,54740711.0,XXXXXXXE2028,-6.1781,10.5081,4000.0
NDIA,USD,GLOBAL X INDIA ACTIVE ETF,648413953.0,XXXXXXXA5526,-24.3172,28.6472,100000.0
NDIV,USD,AMPLIFY NATUR RESOURCES DVD,581259019.0,XXXXXXX87308,-6.7193,11.0493,2000.0
NDLS,USD,NOODLES &amp; CO,130539908.0,XXXXXXXB1052,3.788,0.542,1200000.0
NDMO,USD,NUVEEN DYNAMIC MUNICIPAL OPP,441989394.0,XXXXXXXX1028,-2.3519,6.6819,150000.0
NDOI,USD,ENDO INC,699383048.0,XXXXXXXD1173,-4.7939,9.1239,800000.0
NDOW,USD,ANYDRUS ADVANTAGE ETF,703246357.0,XXXXXXXL4582,0.3171,4.0129,2000.0
NDRA,USD,ENDRA LIFE SCIENCES INC,739810414.0,XXXXXXXB5003,-45.0755,49.4055,15000.0
NDSN,USD,NORDSON CORP,272314.0,XXXXXXX31025,3.9254,0.4046,800000.0
NDTP,USD,NDT PHARMACEUTICALS INC,422288855.0,XXXXXXXQ1058,4.08,0.25,7000.0
NDVAF,USD,INDIVA LTD,381622136.0,CA45580J1012,1.5889,2.7411,200000.0
NDVLY,USD,NEW WORLD DEVELOP -SPONS ADR,75216834.0,XXXXXXX43058,-3.3157,7.6457,10000.0
NE,USD,NOBLE CORP PLC,587257548.0,GB00BMXNWH07,3.9364,0.3936,1800000.0
NEA,USD,NUVEEN AMT-FR QLTY MUNI INC,17085357.0,XXXXXXX71055,-2.6724,7.0024,1600000.0
NEAR,USD,ISHARES SH DBA ETF USD INC,135423659.0,XXXXXXXW5076,3.0837,1.2463,100000.0
NECB,USD,NORTHEAST COMMUNITY BANCORP,501785740.0,XXXXXXX11007,3.9327,0.3973,300000.0
NEE,USD,NEXTERA ENERGY INC,75960201.0,XXXXXXXF1012,4.08,0.25,
NEE PRN,USD,NEXTERA ENERGY CAPITAL,356947764.0,XXXXXXXK8606,-6.1851,10.5151,25000.0
NEE PRR,USD,NEXTERA ENERGY INC CORPORATE UNIT(F,586842414.0,XXXXXXXF7134,3.0238,1.3062,250000.0
NEE PRS,USD,NEXTERA ENERGY INC CORPORATE UNIT,711473879.0,XXXXXXXF6631,3.844,0.486,1100000.0
NEE PRT,USD,NEXTERA ENERGY INC,738709855.0,XXXXXXXF1194,2.8882,1.4418,800000.0
NEGG,USD,NEWEGG COMMERCE INC,492091000.0,VGG6483G1000,3.8316,0.4984,300000.0
NEGS,USD,NX GLOBAL INC,96821568.0,XXXXXXXA2069,4.08,0.25,10000.0
NEHC,USD,NEW ERA HELIUM INC,747071663.0,XXXXXXXN1090,-163.3736,167.7036,70000.0
NEKO,USD,JET NEKO INC,94895032.0,XXXXXXXD2099,4.08,0.25,30000.0
NEM,USD,NEWMONT CORP,10174.0,XXXXXXX91066,3.9286,0.4014,
NEN,USD,NEW ENGLAND REALTY ASSOC-LP,4815459.0,XXXXXXX61049,-3.6103,7.9403,95000.0
NENTY,USD,VIAPLAY GROUP AB-UNSP ADR,541682722.0,XXXXXXXR1041,4.08,0.25,7000.0
NEO,USD,NEOGENOMICS INC,30214424.0,XXXXXXXM2098,3.9219,0.4081,2700000.0
NEOG,USD,NEOGEN CORP,272327.0,XXXXXXX11066,4.08,0.25,2800000.0
NEOM,USD,NEOMEDIA TECHNOLOGIES INC,153068482.0,XXXXXXX54007,4.08,0.25,
NEON,USD,NEONODE INC,335611125.0,XXXXXXXM7092,-5.9538,10.2838,60000.0
NEOV,USD,NEOVOLTA INC,423228384.0,XXXXXXX51068,-2.0646,6.3946,200000.0
NEPH,USD,NEPHROS INC,374344574.0,XXXXXXX14005,-5.0853,9.4153,1000000.0
NEPTF,USD,NEPTUNE WELLNESS SOLUTIONS I,652828852.0,CA64079L3039,-365.1842,369.5142,150000.0
NERD,USD,ROUNDHILL VIDEO GAMES ETF,369580525.0,XXXXXXXF7069,-6.7799,11.1099,40000.0
NERG,USD,NUTECH ENERGY RESOURCES INC,198430979.0,XXXXXXXK1016,4.08,0.25,
NERV,USD,MINERVA NEUROSCIENCES INC,568719600.0,XXXXXXX02058,-0.2242,4.5542,600000.0
NESCQ,USD,NESCO INC,4815420.0,XXXXXXX51055,4.08,0.25,400.0
NESR,USD,NATIONAL ENERGY SERVICES REU,278169018.0,VGG6375R1073,-1.2084,5.5384,1000000.0
NESS,USD,NESS ENERGY INTL INC,30214397.0,XXXXXXXP1057,4.08,0.25,150000.0
NESV,USD,NATIONAL ENERGY SERVICES INC,199910079.0,XXXXXXXT1016,4.08,0.25,6200000.0
NET,USD,CLOUDFLARE INC - CLASS A,382633646.0,XXXXXXXM1071,3.9219,0.4081,8800000.0
NETD,USD,NABORS ENERGY TRANSITION C-A,652089172.0,KYG6363K1067,2.1124,2.2176,2000000.0
NETDU,USD,NABORS ENERGY TRANSITION COR,641851452.0,KYG6363K1224,-58.4916,62.8216,300.0
NETL,USD,NETLEASE CORPORATE REAL ESTA,358417635.0,XXXXXXXA2481,2.3001,2.0299,40000.0
NETWF,USD,NETWORK MEDIA GROUP INC,655451475.0,CA64128U2056,-1.7846,6.1146,20000.0
NEU,USD,NEWMARKET CORP,7002.0,XXXXXXX71076,3.9399,0.3901,100000.0
NEUE,USD,NEUEHEALTH INC,630281092.0,XXXXXXXV4041,-34.4103,38.7403,250000.0
NEUN,USD,NEUROGENESIS INC,49460632.0,XXXXXXXF3010,4.08,0.25,55000.0
NEUP,USD,NEUPHORIA THERAPEUTICS INC,750199783.0,XXXXXXXE1029,-183.3574,187.6874,70000.0
NEVDQ,USD,NEVADA COPPER CORP,516382847.0,CA64128F7039,-12.8975,17.2275,550000.0
NEWC,USD,NEW COLOMBIA RESOURCES INC,121336597.0,XXXXXXXT1097,4.08,0.25,5400000.0
NEWDF,USD,NEWFOUNDLAND DISCOVERY CORP,739706602.0,CA6513462078,-7.3379,11.6679,8000.0
NEWEN,USD,NEW ENGLND POWER,85399066.0,XXXXXXX83021,4.08,0.25,100.0
NEWG,USD,NEWGEN BIOPHARMA CORP,255834232.0,XXXXXXXB1044,4.08,0.25,20000.0
NEWH,USD,NEWHYDROGEN INC,486359214.0,XXXXXXX11061,4.08,0.25,3400000.0
NEWN,USD,NEW ENERGY SYSTEMS GROUP,70300902.0,XXXXXXX71061,-0.9959,5.3259,150000.0
NEWP,USD,NEW PACIFIC METALS CORP,456523917.0,CA64782A1075,-12.8705,17.2005,1200000.0
NEWT,USD,NEWTEKONE INC,171642734.0,XXXXXXX62035,3.1881,1.1419,1800000.0
NEWTG,USD,NEWTEKONE INC,707179883.0,XXXXXXX68800,-49.7632,54.0932,100000.0
NEWTH,USD,NEWTEKONE INC,729192258.0,XXXXXXX68727,-6.4487,10.7787,95000.0
NEWTI,USD,NEWTEKONE INC,651680342.0,XXXXXXX68073,-271.6672,275.9972,35000.0
NEWTZ,USD,NEWTEK BUSINESS SERVICES - PUBLIC,467250080.0,XXXXXXX67083,-54.9999,59.3299,80000.0
NEWZ,USD,STCKSPS AI-PW S US ALL C ETF,696511307.0,XXXXXXXL2354,-1.0517,5.3817,10000.0
NEXA,USD,NEXA RESOURCES SA,293795910.0,LU1701428291,-55.3133,59.6433,150000.0
NEXCF,USD,NEXTECH3D.AI CORP,657350731.0,CA6529371032,-8.9435,13.2735,4500000.0
NEXD,USD,NEXT DYNAMICS INC,447746321.0,XXXXXXXX1063,4.08,0.25,1000.0
NEXI,USD,NEXIMMUNE INC,660300635.0,XXXXXXXD2080,-173.0527,177.3827,25000.0
NEXN,USD,NEXXEN INTERNATIONAL LTD-ADR,497222730.0,XXXXXXXT1043,-1.4655,5.7955,650000.0
NEXNF,USD,NEXE INNOVATIONS INC,482858941.0,CA65344W1077,4.0351,0.2949,100000.0
NEXOY,USD,NEXON CO LTD-UNSP ADR,462096584.0,XXXXXXXH1041,-23.0013,27.3313,7000.0
NEXS,USD,NEXUS BIOPHARMA INC,233770092.0,XXXXXXXU1043,4.08,0.25,1000000.0
NEXT,USD,NEXTDECADE CORP,283766043.0,XXXXXXXK1051,4.0762,0.2538,1600000.0
NEXXY,USD,NEXI SPA - UNSP ADR,370476500.0,XXXXXXXF1057,-7.2606,11.5906,800.0
NFBK,USD,NORTHFIELD BANCORP INC,121467854.0,XXXXXXXT1088,1.7568,2.5732,700000.0
NFE,USD,NEW FORTRESS ENERGY INC,351897863.0,XXXXXXX31000,3.7959,0.5341,300000.0
NFEI,USD,NEW FRONTIER ENERGY INC,95626671.0,XXXXXXXS3031,4.08,0.25,2000.0
NFG,USD,NATIONAL FUEL GAS CO,10199.0,XXXXXXX01011,4.08,0.25,1600000.0
NFGC,USD,NEW FOUND GOLD CORP,511477155.0,CA64440N1033,-2.1951,6.5251,200000.0
NFJ,USD,VIRTUS DVD INTRST &amp; PRM STR,467755684.0,XXXXXXXR1014,-0.0487,4.3787,250000.0
NFLDF,USD,EXPLOITS DISCOVERY CORP,474514832.0,CA30219M1059,-2.3951,6.7251,1900000.0
NFLP,USD,KURV YLD PREM STR NFLX ETF,742759313.0,XXXXXXX88074,-31.5092,35.8392,2000.0
NFLT,USD,VIRTUS NEWFLEET MULTI-SECTOR,202918193.0,XXXXXXXG7079,-12.0378,16.3678,60000.0
